,County,Year,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
114,Mendocino,2018,25.370000000000022,4.590000000000001,512.9251700680272,10.941496598639446,105.3,20.6,58.112925170068,100.0,13.0,66.48979591836735,46.10544217687079,3.890476190476194,58.57619047619047
115,Mendocino,2019,40.04000000000004,12.489999999999998,462.2350597609562,11.534661354581665,105.7,21.3,60.410358565737035,97.0,9.0,63.254980079681275,47.16932270916331,3.6924302788844603,61.745019920318725
116,Mendocino,2020,46.73000000000001,7.859999999999992,454.0313588850174,11.464808362369336,112.9,23.2,60.939372822299596,97.0,13.0,62.44250871080139,47.27003484320562,3.6790940766550517,60.51533101045294
117,Merced,2013,118.82000000000008,44.83,454.06280193236717,10.074095238095243,107.3,13.7,59.92180952380953,100.0,6.0,56.64380952380952,43.34247619047616,4.764,63.372545281220226
118,Merced,2014,119.65000000000003,22.590000000000003,437.4097158570119,10.55288725939505,106.4,20.7,62.67442713107241,100.0,5.0,55.942254812098994,45.13033913840516,4.674382433668801,65.50678776290633
119,Merced,2015,109.3800000000001,26.15000000000002,428.65625,10.413431462741476,106.3,19.3,61.508003679852806,100.0,8.0,58.0,44.82677746999078,3.857904411764707,65.09372659176029
120,Merced,2016,114.51999999999994,38.730000000000004,435.44197292069634,10.947292069632512,106.7,20.4,61.670212765957466,100.0,7.0,60.72594752186589,46.368513119533425,4.497678916827851,65.62865440464675
121,Merced,2017,112.47999999999996,31.540000000000006,435.70512820512823,11.251559633027524,108.9,19.0,61.5333643122676,100.0,6.0,61.08075117370892,46.62638497652582,4.506868131868137,64.14316279069772
122,Merced,2018,112.13000000000001,18.229999999999997,439.55354659248957,11.346036161335185,103.2,18.6,60.73699582753829,100.0,11.0,63.04311543810849,46.95424200278172,4.4095966620306,60.360917941585484
123,Merced,2019,108.45999999999992,27.220000000000006,439.4726507713885,11.5765778401122,104.8,22.9,60.41122019635339,100.0,14.0,64.57363253856943,47.47755960729312,4.600701262272093,61.62917251051892
124,Merced,2020,80.89000000000001,7.840000000000001,488.07234042553193,12.120425531914892,105.7,23.0,62.69042553191494,100.0,14.0,62.714893617021275,48.74659574468083,4.824680851063832,60.70361702127653
125,Modoc,2013,48.360000000000056,5.1199999999999966,417.8448753462604,6.095027624309385,101.3,-15.0,45.10718232044198,100.0,10.0,58.052486187845304,29.712154696132593,4.750552486187845,50.0675141242938
126,Modoc,2014,49.42000000000003,10.719999999999995,401.3150684931507,6.52986301369863,100.3,4.2,49.10547945205482,98.0,8.0,55.61643835616438,32.33726027397261,5.210410958904108,52.15840220385679
127,Modoc,2015,47.690000000000026,14.119999999999989,395.4986301369863,6.849589041095893,99.3,-12.3,48.488219178082225,98.0,8.0,58.27823691460055,33.368595041322315,4.579999999999999,51.72164383561647
128,Modoc,2016,48.6,10.979999999999988,400.620218579235,6.702185792349728,97.4,-12.1,47.75846994535521,97.0,9.0,60.120879120879124,33.35467032967031,5.231967213114753,52.114480874316975
129,Modoc,2017,47.110000000000035,13.489999999999998,391.1890410958904,6.910958904109597,99.3,-21.1,47.33780821917809,97.0,9.0,60.77685950413223,33.599173553719034,5.292054794520544,51.43863013698627
130,Modoc,2018,47.480000000000054,12.699999999999992,415.82093663911843,6.769146005509637,98.5,-4.3,47.17134986225898,99.0,5.0,59.88154269972452,32.86666666666669,4.685674931129477,51.021212121212166
131,Modoc,2019,47.18000000000005,12.419999999999991,423.34615384615387,6.922252747252743,90.9,-2.2,46.45000000000001,99.0,7.0,62.62637362637363,33.37857142857143,4.943956043956044,50.58269230769228
132,Modoc,2020,43.670000000000016,5.939999999999998,499.77272727272725,6.903030303030307,99.5,3.5,51.03636363636363,99.0,5.0,54.21969696969697,33.56249999999999,4.981060606060605,52.94204545454548
133,Monterey,2013,357.58999999999907,32.51999999999997,420.5185853482497,10.869780021637219,103.8,17.7,54.40367700072106,100.0,8.0,73.51939416328038,45.78913926856314,4.481795241528478,60.621278140886055
134,Monterey,2014,369.07,112.39000000000028,398.9342739160358,11.996108815426984,102.8,25.2,57.692405937176446,100.0,6.0,73.2184146763586,48.54967116649355,4.712736660929432,63.00884377150732
135,Monterey,2015,371.10000000000036,65.06000000000024,405.303840877915,12.135896551724118,107.7,23.6,57.08622608695645,100.0,8.0,74.77875483644038,48.73345058037293,4.767910958904107,62.45431506849301
136,Monterey,2016,358.29,118.44000000000024,400.2834645669291,12.079330708661395,103.8,24.2,56.140975935828905,100.0,7.0,78.21392190152801,49.100237691001695,4.744914698162736,61.31827427821521
137,Monterey,2017,387.1399999999993,135.81000000000043,411.465564738292,12.07530750307506,114.6,21.0,57.153273067331675,100.0,0.0,74.6459981018665,48.48614362543492,5.236639118457293,61.60370938074822
138,Monterey,2018,379.7800000000002,106.38000000000005,420.38654583478564,12.048065528058563,108.7,25.1,56.74667131404689,100.0,7.0,75.72708260718021,48.76660857441624,4.8794353433251985,61.00306727082613
139,Monterey,2019,362.53000000000003,152.5800000000002,418.58410548823946,12.151104775481107,103.9,24.5,56.57747683535287,100.0,0.0,76.77940128296507,48.93820384889527,4.903385602280834,61.132893799002154
140,Monterey,2020,321.12000000000126,59.19999999999998,459.553730017762,13.002708703374775,109.5,23.8,57.79933392539975,100.0,0.0,78.57504440497335,50.89547069271759,4.633037300177613,62.73388099467154
141,Napa,2013,102.21000000000008,9.519999999999998,424.5508241758242,10.633104395604398,103.7,17.6,56.36634615384619,98.0,0.0,66.99035812672176,44.68209366391184,3.6024725274725324,58.91208791208789
142,Napa,2014,94.21000000000005,53.23000000000002,397.67224546722457,12.350208623087623,100.4,25.8,58.84501385041555,100.0,0.0,71.82475660639777,49.11585535465928,3.2538781163434884,61.96898470097352
143,Napa,2015,95.3199999999999,21.940000000000005,398.1917808219178,12.64157142857143,108.4,21.7,58.871571428571414,100.0,1.0,70.2648401826484,48.398021308980205,3.364794520547944,62.17178082191787
144,Napa,2016,90.85000000000007,43.72000000000001,319.5549215406562,12.243285714285715,102.8,24.4,56.91012838801708,100.0,1.0,76.99569583931134,49.16126255380199,3.08547008547008,61.45457142857134
145,Napa,2017,87.95999999999997,64.33000000000003,364.33698630136985,12.167808219178074,110.1,23.5,57.72821917808217,100.0,9.0,74.3869625520111,48.603467406380005,3.3980821917808255,59.76095890410967
146,Napa,2018,89.41000000000014,25.469999999999995,393.8344827586207,11.746758620689658,102.6,22.2,56.595586206896506,100.0,9.0,74.22344827586207,47.81641379310344,3.036000000000002,59.91006896551732
147,Napa,2019,83.50999999999989,61.02000000000002,425.78516228748066,12.066924265842342,102.5,25.8,56.46429675425039,100.0,8.0,76.39721792890263,48.28114374034005,3.3975270479134445,58.36924265842359
148,Napa,2020,80.93999999999994,8.569999999999995,492.44834307992204,12.416959064327479,103.8,27.6,58.69766081871348,100.0,9.0,73.11695906432749,49.386354775828394,3.534502923976609,61.247368421052634
149,Orange,2013,52.66000000000004,6.599999999999997,446.7008310249307,11.850280898876406,96.1,30.6,63.711634349030454,100.0,-19.0,62.37784090909091,47.054545454545455,3.8162087912087905,64.0404432132964
150,Orange,2014,55.03,5.799999999999998,441.2054794520548,13.203013698630134,99.7,32.0,65.33296703296695,100.0,0.0,62.53760445682451,50.342339832869094,3.7158904109589077,65.89287671232876
151,Orange,2015,82.4899999999998,12.28999999999999,410.63081861958267,13.15830508474577,103.3,32.0,64.20581583198707,100.0,6.0,62.9878892733564,49.623702422145364,3.7906937394247056,66.11077170418004
152,Orange,2016,156.6199999999997,35.86000000000007,444.9890410958904,13.443795620437987,103.5,30.9,62.852805887764475,100.0,5.0,68.90782122905028,51.15195530726251,3.6923357664233625,64.61663619744058
153,Orange,2017,152.4500000000001,43.25000000000015,428.08649173955297,13.700874635568523,103.6,32.0,62.284246575342486,100.0,5.0,71.11671612265084,51.27319485657767,3.604081632653062,63.30155642023338
154,Orange,2018,155.26999999999978,28.239999999999977,456.038715769594,12.535694050991495,100.0,28.0,62.632955618508014,100.0,0.0,62.6109537299339,48.434277620396635,3.5817752596789445,64.1788479697828
155,Orange,2019,149.1399999999997,71.49000000000005,450.05234159779616,13.082552800734618,97.3,30.9,60.985766758494,100.0,3.0,70.12947658402204,49.9711662075299,3.6497704315886152,63.94839302112028
156,Orange,2020,122.69999999999993,32.77000000000004,508.4721141374838,13.826459143968872,107.9,31.9,62.81115434500651,100.0,4.0,70.08344198174707,51.87614080834421,3.6765239948119346,65.86692607003897
157,Placer,2013,56.37999999999996,5.700000000000001,429.4340659340659,9.8423076923077,106.6,26.4,62.42609890109892,100.0,10.0,50.901685393258425,42.3699438202247,3.4634615384615386,62.84835164835167
158,Placer,2014,54.40000000000001,34.29,405.9397260273973,10.480821917808223,106.5,25.9,64.71643835616443,100.0,8.0,52.73278236914601,44.84462809917357,3.0978082191780847,64.33765432098755
159,Placer,2015,55.15,15.489999999999997,413.85753424657537,10.233698630136978,105.6,27.8,63.70383561643833,100.0,8.0,53.31129476584022,44.23884297520658,3.112054794520549,64.72096317280455
160,Placer,2016,52.92000000000004,37.26999999999999,394.6986301369863,10.484972677595634,105.8,30.7,63.1508196721312,100.0,8.0,56.964285714285715,45.24642857142858,3.115300546448086,63.725956284152964
161,Placer,2017,49.37999999999995,43.19000000000002,361.0383561643836,10.722465753424661,108.0,29.9,63.26000000000001,100.0,9.0,56.229050279329606,45.08100558659218,2.6287671232876706,65.22066115702478
162,Placer,2018,51.82000000000004,23.449999999999992,382.0138888888889,10.000555555555549,103.7,27.2,62.48027777777778,100.0,7.0,54.236111111111114,43.46833333333337,3.3316666666666657,63.96944444444446
163,Placer,2019,50.83999999999996,38.35000000000001,402.1735537190083,10.72782369146006,103.1,28.2,61.747382920110184,100.0,8.0,58.37190082644628,45.27134986225893,3.355647382920112,65.80303030303031
164,Placer,2020,46.42,13.079999999999995,491.57414448669203,10.908365019011406,108.1,28.3,64.96844106463875,100.0,8.0,53.72243346007605,45.972623574144514,3.2342205323193904,66.36387832699619
165,Riverside,2013,705.7600000000024,29.75000000000001,462.86552440290757,10.856196414653157,119.7,19.0,67.77426050856255,100.0,0.0,45.495943470295735,43.821015440984,4.654099636741037,66.37323980254612
166,Riverside,2014,764.099999999996,50.85000000000003,474.6391545042778,11.858278812279831,116.4,25.3,69.70603621730393,100.0,-14.0,47.40973111395647,46.41559539052506,4.711770623742449,67.72524075012669
167,Riverside,2015,794.0400000000033,36.74000000000003,470.1955371520589,11.696987813290415,116.2,21.6,68.89862100666497,100.0,0.0,47.54571026722925,45.5635724331926,4.4798438934802665,67.5402113970588
168,Riverside,2016,813.9699999999989,52.040000000000006,477.67248290497525,11.581783949164466,120.5,25.8,69.35988207547186,100.0,0.0,47.28955007256894,45.76903725205616,4.475523652624138,67.26551318267438
169,Riverside,2017,799.6900000000035,45.11000000000004,463.1810061118947,11.788040177528602,121.2,20.5,69.41864327485402,100.0,0.0,48.044938505203405,46.162050189393774,4.448401400233372,67.5743379423485
170,Riverside,2018,700.2300000000005,52.370000000000026,475.0674960296453,11.685044997353126,118.8,22.9,68.96617257808357,100.0,4.0,47.525674960296456,46.176310217046215,4.453573319216504,66.49391212281623
171,Riverside,2019,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100.0,0.0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647
172,Riverside,2020,504.5099999999993,51.609999999999985,523.9291465378421,11.99057971014491,122.6,20.7,70.25374396135278,100.0,4.0,48.7914653784219,47.680233494364025,4.313768115942035,66.88845377472775
173,Sacramento,2013,115.75,8.099999999999998,444.2857142857143,10.78516483516485,108.3,22.4,60.52623626373613,98.0,0.0,58.872252747252745,45.19697802197799,5.46304945054945,62.272115384615304
174,Sacramento,2014,110.58000000000014,40.78000000000001,424.64794520547946,11.970096021947885,106.1,29.1,62.8206849315068,98.0,11.0,61.889655172413796,48.4696551724138,5.368998628257885,64.05260273972598
175,Sacramento,2015,111.65000000000008,15.549999999999988,422.08490566037733,11.610363391655445,106.9,26.0,61.42964959568731,99.0,7.0,62.96756756756757,47.60581081081082,5.299865410497983,64.44703504043126
176,Sacramento,2016,165.20000000000013,63.239999999999945,424.7308394160584,12.013868613138698,105.3,26.9,61.42427007299266,100.0,11.0,66.05882352941177,48.8362132352941,5.474178832116795,62.86269621421976
177,Sacramento,2017,166.1300000000003,62.19999999999999,446.496336996337,11.625662100456637,111.2,26.3,61.559086757990904,100.0,0.0,64.26926736441484,48.05937202664131,5.303744292237445,63.13559633027518
178,Sacramento,2018,143.5600000000002,60.94999999999997,427.3164948453608,11.108041237113392,105.7,24.8,59.8430927835051,100.0,0.0,63.94536082474227,46.37762886597939,4.9546391752577295,61.8192783505155
179,Sacramento,2019,157.44000000000008,58.91000000000003,423.20899718837865,11.52296157450797,106.4,26.2,60.4569821930647,100.0,9.0,64.79662605435801,47.38219306466723,5.219306466729155,61.18772258669156
180,Sacramento,2020,143.32999999999998,19.879999999999974,500.625641025641,11.654487179487175,110.4,27.0,63.39371794871798,100.0,8.0,59.69615384615385,47.84089743589742,5.6196153846153845,63.08333333333334
181,San Benito,2013,99.15000000000003,13.459999999999965,432.58758620689656,10.184000000000003,100.9,20.0,56.2289655172413,100.0,0.0,64.09423347398031,42.90281293952181,2.718896551724139,60.44848066298338
182,San Benito,2014,102.03999999999999,29.220000000000013,428.4564315352697,12.218497913769117,100.1,28.3,59.28036465638144,100.0,0.0,70.96322489391797,49.09179632248937,3.456786703601107,63.34778393351797
183,San Benito,2015,102.44,19.139999999999944,422.4808219178082,11.91698630136987,104.8,23.4,58.419505494505465,100.0,0.0,71.04847645429363,48.41703601108025,3.9215068493150684,64.04041095890409
184,San Benito,2016,102.04000000000009,26.940000000000037,429.20438957475994,11.502743484224963,102.6,25.1,57.84718792866949,100.0,9.0,70.49035812672176,47.77727272727275,3.7635116598079623,61.85486968449932
185,San Benito,2017,103.62999999999997,28.600000000000026,434.73858921161826,11.692116182572606,113.7,25.5,58.71345353675449,100.0,9.0,68.77824858757062,47.606779661016986,3.699723374827105,62.503042876901795
186,San Benito,2018,105.21000000000002,26.080000000000016,454.00689655172414,11.25241379310344,99.2,23.1,57.57682758620688,100.0,9.0,68.79724137931035,46.884275862068975,3.7609655172413783,62.59434482758621
187,San Benito,2019,98.57000000000004,33.71999999999999,436.05307262569835,11.273463687150846,104.1,24.9,57.15754189944136,99.0,8.0,70.00418994413408,46.820949720670356,3.6893854748603365,60.13603351955296
188,San Benito,2020,79.45000000000007,12.459999999999988,490.0315581854043,11.67672583826429,105.3,26.1,57.73826429980277,99.0,13.0,71.15581854043393,47.99211045364885,3.777514792899413,61.48540433925041
189,San Bernardino,2013,255.9,17.669999999999987,474.43684500827356,6.23257993384785,119.1,1.7,58.71990077177513,100.0,4.0,36.917640511964386,28.9683917640512,4.885777287761852,56.7788150807899
190,San Bernardino,2014,258.4399999999999,25.400000000000006,479.2947658402204,6.577998894416811,116.4,6.2,60.60379888268155,100.0,2.0,37.56214039125432,30.674784110535448,4.762389867841414,56.94383971291867
191,San Bernardino,2015,247.67,32.95000000000005,469.4739726027397,6.981923714759541,115.2,1.4,59.909457190822664,100.0,4.0,40.55264655663062,32.392885600455365,4.73715068493151,57.93030303030303
192,San Bernardino,2016,260.20999999999987,42.1300000000001,463.0548234053769,6.736143308746037,114.7,-1.2,59.400584795321635,100.0,2.0,41.13998914812805,31.992403689636447,4.766859852476298,56.73246968026457
193,San Bernardino,2017,306.9100000000004,50.52000000000014,468.35710955710954,7.94376459598319,117.2,-4.4,62.063202247191,100.0,1.0,40.54924793789423,33.8507520621058,4.400698324022349,58.49663394109394
194,San Bernardino,2018,294.46,28.04000000000001,476.1091015169195,7.791190198366382,115.1,-3.6,60.09894982497078,100.0,0.0,42.511085180863475,34.63932322053682,4.519603267211201,58.10565927654612
195,San Bernardino,2019,283.5400000000004,75.29000000000009,471.912558685446,8.016079812206575,117.7,-4.3,58.487558685446,100.0,0.0,49.056338028169016,36.27611502347421,4.704694835680755,56.377171361502526
196,San Bernardino,2020,222.6200000000007,29.16,535.5272564789991,8.446112600536194,116.7,3.8,63.13386952636284,100.0,1.0,45.454870420017876,38.22502234137622,4.773547810545133,59.137890974083994
197,San Diego,2013,308.8899999999999,20.46,433.4232536764706,12.538055937643307,116.8,21.4,62.57987161852359,100.0,0.0,64.1259990597085,47.9968970380818,3.690004585052727,65.07215496368055
198,San Diego,2014,327.27999999999855,33.88000000000005,449.0571820677036,13.510978956999065,113.0,26.0,65.27552059231843,100.0,0.0,64.68169144981412,50.82105018587366,3.3752058554437396,67.67832301095778
199,San Diego,2015,310.4700000000008,39.39000000000002,434.0918125887364,13.975272382756996,112.9,25.0,65.11194817658351,100.0,4.0,65.59119804400979,51.409779951100255,3.4280170373875998,67.3666350261034
200,San Diego,2016,314.7899999999998,73.27999999999993,443.10032512772875,13.809846725499273,118.5,24.2,64.85256769374409,100.0,4.0,67.18453510436433,51.69032258064517,3.1654435671156578,66.97825278810406
201,San Diego,2017,318.1499999999996,47.82000000000004,444.5165137614679,13.1141544117647,120.7,24.1,64.84761682243008,100.0,1.0,65.83169774288518,51.02536800785094,3.184668192219676,67.27760901518855
202,San Diego,2018,301.1099999999996,187.90999999999997,466.82408795602197,13.336431784107956,111.3,26.1,64.00749625187403,100.0,4.0,64.86706646676662,50.182008995502294,3.6493753123438313,66.75657171414296
203,San Diego,2019,264.88000000000034,88.2200000000002,454.2333155365723,13.359156433529105,114.9,26.1,63.52973838761343,100.0,0.0,67.01494927923117,50.51628403630542,3.3119060331019816,65.81601708489048
204,San Diego,2020,208.32,39.73000000000002,513.6645817044566,14.078967943706012,117.2,29.5,65.4060985144645,100.0,5.0,67.54773082942097,52.369874804381766,3.2388584831899974,68.3002345582486
205,San Joaquin,2013,56.74999999999996,3.7600000000000002,459.239010989011,11.231043956043955,103.8,21.2,59.57197802197799,100.0,16.0,62.77197802197802,46.18956043956045,4.4087912087912065,60.72829670329675
206,San Joaquin,2014,54.090000000000025,13.619999999999997,432.70054945054943,12.462087912087897,102.1,25.6,61.94368131868135,100.0,15.0,65.82417582417582,49.532967032966994,4.229945054945057,62.612912087912086
207,San Joaquin,2015,57.410000000000025,8.749999999999998,400.84123222748815,11.956398104265409,103.1,22.4,59.1473933649289,100.0,15.0,69.3040380047506,48.21995249406173,4.413270142180096,61.48151658767771
208,San Joaquin,2016,163.15000000000018,50.54,440.7598130841121,13.034828244274825,104.9,23.9,62.042429906542026,100.0,2.0,69.74376199616123,51.000000000000014,4.5938095238095205,62.252335557673895
209,San Joaquin,2017,220.03000000000063,63.52000000000001,433.4948096885813,12.284290657439431,108.9,24.6,61.27986159169543,100.0,0.0,67.2084241103849,49.338852578068185,4.830795847750865,61.642222222222166
210,San Joaquin,2018,207.0100000000003,43.26000000000002,438.008064516129,12.047800586510238,113.1,23.6,60.280351906158415,100.0,0.0,67.05351906158357,47.83453079178885,4.702785923753664,60.420821114369424
211,San Joaquin,2019,211.07000000000016,59.89000000000002,439.95762711864404,12.281355932203375,104.7,23.8,60.18128531073453,100.0,0.0,68.79237288135593,49.03170903954805,4.930014124293791,60.783686440678046
212,San Joaquin,2020,224.7599999999999,20.539999999999992,517.03664495114,12.763762214983707,108.6,27.3,63.35570032573291,100.0,12.0,64.3957654723127,50.19486970684036,4.666693811074915,63.24511400651469
213,San Luis Obispo,2013,198.5400000000001,17.189999999999923,439.33539518900346,10.616379903647628,101.0,20.0,55.40515463917529,100.0,-12.0,67.42366946778712,43.98984593837537,3.5991065292096143,60.379393521709154
214,San Luis Obispo,2014,197.04,50.030000000000186,422.42225293711124,11.91983413959916,103.0,23.7,58.993939393939264,100.0,3.0,68.21720430107527,47.145161290322605,3.6144628099173572,62.59343922651926
215,San Luis Obispo,2015,197.21000000000006,34.21000000000014,417.97123287671235,11.922534246575344,102.3,19.0,58.60858516483503,100.0,6.0,69.95603628750872,48.01235170969986,3.6013698630136948,62.960114777618465
216,San Luis Obispo,2016,193.2700000000002,66.87000000000033,415.1666666666667,11.805117565698474,106.2,20.2,58.32636678200699,100.0,7.0,71.91713091922006,48.37207520891365,3.448409405255884,62.45404191616766
217,San Luis Obispo,2017,196.7899999999998,74.2199999999999,414.15065502183404,11.767903930131007,109.4,18.0,59.26786764705883,100.0,6.0,68.39323308270677,47.46593984962407,3.5638282387190703,62.15514223194744
218,San Luis Obispo,2018,173.48000000000025,47.85000000000033,426.7894327894328,11.900854700854694,105.3,23.8,58.569075369075534,100.0,4.0,70.67754467754467,48.1947163947164,3.480808080808083,62.225485625485625
219,San Luis Obispo,2019,195.15999999999988,69.71000000000019,439.9033149171271,11.583563535911594,101.6,22.3,57.36035911602216,100.0,3.0,71.97582872928177,47.582734806629894,3.462569060773476,61.41401933701658
220,San Luis Obispo,2020,152.49999999999963,18.069999999999983,490.46230158730157,11.718353174603179,110.3,19.9,57.86537698412693,100.0,11.0,71.38095238095238,48.03710317460314,3.2578373015873,62.194246031746005
221,San Mateo,2017,13.290000000000015,7.120000000000002,329.87692307692305,11.720000000000008,93.6,28.5,54.98203125000001,99.0,17.0,77.47154471544715,47.06260162601625,3.3907692307692323,57.99230769230769
222,San Mateo,2018,40.09000000000009,19.700000000000006,390.96944444444443,12.026944444444444,82.3,27.1,54.43305555555559,100.0,12.0,81.98055555555555,48.89361111111102,3.9180555555555587,57.70666666666664
223,San Mateo,2019,36.41000000000006,33.88000000000002,375.5115606936416,12.449710982658955,97.2,28.4,54.92890173410404,100.0,17.0,83.15317919075144,49.79913294797688,3.44277456647399,57.6630057803469
224,San Mateo,2020,32.93,8.069999999999997,451.30859375,13.297656250000003,95.2,29.9,55.80836653386456,100.0,18.0,83.23694779116465,50.53574297188757,3.800390624999999,60.28867187499999
225,Santa Barbara,2013,307.2499999999988,44.73999999999999,438.68589743589746,10.707692307692303,103.8,12.8,56.61877289377298,100.0,7.0,67.1773082223243,44.83105190629303,4.289194139194143,61.79130643611911
226,Santa Barbara,2014,316.1599999999992,38.96,436.2310502283105,11.622542295381788,115.4,21.5,59.701417466849556,100.0,3.0,66.43813015582035,47.199587534372206,4.376849315068495,64.75040899795499
227,Santa Barbara,2015,292.0899999999992,27.979999999999983,429.9223389675651,11.94568296025584,104.1,20.3,59.29264029438828,100.0,7.0,67.69410664172123,47.70556594948546,4.085662100456624,65.75503275759377
228,Santa Barbara,2016,242.92999999999978,51.53999999999997,434.0186958504332,11.61612903225807,105.5,21.2,58.40969411764705,100.0,1.0,69.86178861788618,47.639359158297445,3.8292482915717643,65.33591682419663
229,Santa Barbara,2017,208.05000000000015,49.000000000000036,436.10759493670884,11.795315581854032,111.6,18.2,58.26048144433304,100.0,3.0,68.41121005762179,46.65180722891555,3.997256977863324,64.85220797720807
230,Santa Barbara,2018,190.07999999999984,23.7,463.9051094890511,11.246958637469593,106.3,18.5,59.69343065693427,100.0,4.0,64.03000811030009,46.12968369829692,4.024493106244926,67.43738848337381
231,Santa Barbara,2019,167.79000000000013,40.560000000000045,434.1883445945946,11.09383445945946,104.3,19.6,58.83707770270264,100.0,2.0,65.21621621621621,45.721959459459505,4.078293918918911,66.71951013513517
232,Santa Barbara,2020,134.73999999999978,20.450000000000003,485.2252358490566,11.699174528301887,106.7,18.7,60.10683962264148,100.0,1.0,66.30542452830188,47.4209905660377,3.938915094339623,66.77479191438766
233,Santa Clara,2013,57.49000000000001,2.8800000000000003,445.5631868131868,10.548760330578508,101.9,18.0,57.16620879120878,100.0,9.0,64.32782369146005,44.68209366391182,5.279945054945052,58.46483516483513
234,Santa Clara,2014,53.420000000000016,15.679999999999994,417.1917808219178,11.599178082191777,99.5,25.9,58.99890410958903,100.0,11.0,67.3013698630137,47.515616438356155,4.889315068493155,61.66951566951569
235,Santa Clara,2015,53.14000000000006,8.169999999999998,414.9532967032967,11.393424657534242,103.4,23.1,58.5453296703297,100.0,11.0,67.0828729281768,47.08149171270724,5.00219178082192,61.43739376770539
236,Santa Clara,2016,53.020000000000046,16.319999999999986,429.6775956284153,12.101912568306014,101.4,27.2,58.771584699453555,100.0,10.0,71.6510989010989,49.100274725274744,4.986612021857922,61.769672131147644
237,Santa Clara,2017,52.21999999999999,3.1400000000000006,394.4219178082192,11.736438356164381,112.8,23.2,59.4513736263737,100.0,12.0,67.73352435530086,47.510888252149016,5.1575342465753415,61.03479452054792
238,Santa Clara,2018,52.19999999999999,9.009999999999993,414.29639889196676,11.842936288088653,98.5,22.1,58.732963988919664,100.0,11.0,69.09141274238227,48.03850415512463,4.927977839335184,60.06980609418284
239,Santa Clara,2019,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100.0,10.0,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709
240,Santa Clara,2020,36.66999999999999,2.8499999999999996,495.6214953271028,11.972429906542056,104.2,24.1,59.15420560747661,100.0,10.0,69.3644859813084,48.42009345794391,5.268224299065423,64.80887850467292
241,Santa Cruz,2013,87.8199999999999,7.619999999999982,414.1057692307692,11.049862637362645,91.7,25.7,54.57362637362636,100.0,9.0,74.56456043956044,45.999725274725236,3.8450549450549385,64.80853146853143
242,Santa Cruz,2014,84.94000000000003,42.08000000000006,393.09228650137743,12.078600823045276,97.0,32.0,57.088049450549455,98.0,7.0,75.73140495867769,48.78732782369143,3.8245205479452076,65.62465753424655
243,Santa Cruz,2015,87.27000000000005,20.15,398.56378600823047,11.855829903978051,99.2,28.6,56.91416781292987,97.0,9.0,74.0539419087137,48.30940525587833,3.82962962962963,66.1772471910113
244,Santa Cruz,2016,82.6999999999999,55.78999999999998,388.21340629274965,11.544535519125692,98.8,19.5,55.40358620689659,100.0,9.0,77.33518776077887,48.052155771905454,3.7416666666666645,64.23775649794806
245,Santa Cruz,2017,86.62000000000006,68.14000000000013,391.46027397260275,11.472739726027394,109.1,21.4,56.36489510489505,100.0,11.0,73.97171145685998,47.57694483734086,3.8013698630136985,65.24616438356158
246,Santa Cruz,2018,86.24,35.30000000000001,408.31448275862067,11.750896551724143,99.9,30.4,55.890482758620735,100.0,11.0,76.27448275862069,48.051448275862064,3.8071724137931025,64.491724137931
247,Santa Cruz,2019,83.30999999999997,55.99999999999999,405.15202231520226,12.125244072524408,95.6,31.2,55.97391910739196,100.0,9.0,78.63040446304045,48.8747559274756,3.983124128312411,64.15299860529987
248,Santa Cruz,2020,59.880000000000024,20.890000000000004,451.61206896551727,12.065301724137923,99.5,33.6,55.79267241379318,100.0,13.0,78.66163793103448,48.92133620689662,3.3571120689655167,64.17823275862067
249,Shasta,2013,92.75000000000011,18.709999999999994,429.9792817679558,8.154820936639119,112.3,-13.4,54.40509641873277,100.0,8.0,54.41460055096419,36.79297520661157,4.0756198347107535,56.728512396694256
250,Shasta,2014,104.41000000000011,53.71000000000001,401.9958791208791,8.703150684931515,110.7,10.7,57.5130136986302,98.0,4.0,56.23300970873787,39.612205270457736,4.021232876712325,58.241285714285695
251,Shasta,2015,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98.0,4.0,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234
252,Shasta,2016,48.60000000000002,77.80000000000004,393.27906976744185,9.104371584699463,110.2,7.8,56.20382513661196,98.0,6.0,60.925925925925924,41.03401920438957,4.031967213114752,58.51029619181948
253,Shasta,2017,47.37,77.76999999999998,396.8434065934066,9.15424657534247,111.8,-12.3,56.21275720164609,100.0,8.0,59.944134078212294,40.392318435754156,3.9734246575342427,56.86724890829697
